asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1539269;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.824033300084395;144.94740546892396;-37.824033300084395, 144.94740546892396
1543283;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;;;;-37.82469992530568;144.94564000959943;-37.82469992530568, 144.94564000959943
1347061;Feature Lighting - Docklands;1;20;Bollard;-37.82456577491764;144.94681881222508;-37.82456577491764, 144.94681881222508
1346735;Feature Lighting - Docklands;5;70;Inground;-37.82059156410254;144.94928353529323;-37.82059156410254, 144.94928353529323
1346771;Feature Lighting - Docklands;5;70;Inground;-37.82437150007423;144.9447997696473;-37.82437150007423, 144.9447997696473
1540460;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.820212880684664;144.94981644582083;-37.820212880684664, 144.94981644582083
1542507;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81964419032131;144.97483067383803;-37.81964419032131, 144.97483067383803
1347139;Feature Lighting - Docklands;5;70;Inground;-37.82422657795243;144.9443622802172;-37.82422657795243, 144.9443622802172
1347225;Feature Lighting - Docklands;5;70;Inground;-37.82441268069791;144.94749880795626;-37.82441268069791, 144.94749880795626
1541520;Feature Lighting - Southbank Pedestrian Bridge between Southbank Promenade and Flinders Walk;2;125;Pole: Multiple Fixed;-37.81982982845491;144.96495768426306;-37.81982982845491, 144.96495768426306
1539915;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;70;Pole: Multiple Fixed;-37.81883581882395;144.94625485930987;-37.81883581882395, 144.94625485930987
1540209;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;9;;Pole: Multiple Fixed;-37.81163537124998;144.96835265193207;-37.81163537124998, 144.96835265193207
1542229;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81859521121169;144.97382689786593;-37.81859521121169, 144.97382689786593
1541659;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81114650893661;144.96984601019204;-37.81114650893661, 144.96984601019204
1348219;Feature Lighting - Docklands;5;150;Parapet;-37.81793795421733;144.9509965369543;-37.81793795421733, 144.9509965369543
1542606;Feature Lighting -;9;;Pole: Multiple Fixed;-37.82266109760727;144.9461430669613;-37.82266109760727, 144.9461430669613
1543039;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82282751375773;144.9471472115136;-37.82282751375773, 144.9471472115136
1347800;Feature Lighting - Docklands;1;;Inground;-37.81478483806676;144.9392000163964;-37.81478483806676, 144.9392000163964
1539256;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;13;70;Pole: Multiple Fixed;-37.824014527699454;144.94802425164295;-37.824014527699454, 144.94802425164295
1346965;Feature Lighting - Docklands;3;36;Parapet;-37.81756453362303;144.94951025681567;-37.81756453362303, 144.94951025681567
1544664;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;35;Pole: Multiple Fixed;-37.81697485388564;144.94528132586737;-37.81697485388564, 144.94528132586737
1541444;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.820241932332415;144.94634315369942;-37.820241932332415, 144.94634315369942
1347890;Feature Lighting - Docklands;1;150;Bridge Beam;-37.824034658682194;144.94819999324656;-37.824034658682194, 144.94819999324656
1542201;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818267813306846;144.9735377937155;-37.818267813306846, 144.9735377937155
1541138;Feature Lighting -;1;;Pole: Multiple Fixed;-37.818306401443486;144.9453131854242;-37.818306401443486, 144.9453131854242
1541958;Feature Lighting - South Wharf Promenade;;;Pole: Multiple Fixed;-37.82405481170382;144.95205400069764;-37.82405481170382, 144.95205400069764
1347290;Feature Lighting - Docklands;1;;Building Facade;-37.82134326224662;144.93297500023124;-37.82134326224662, 144.93297500023124
1544094;Feature Lighting - Riverside Avenue between St Kilda Road and Southgate Avenue;9;;Pole: Multiple Fixed;-37.81971435425065;144.96777668593117;-37.81971435425065, 144.96777668593117
1542758;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82330603860666;144.94725054596677;-37.82330603860666, 144.94725054596677
1544793;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82262769148669;144.9463522894542;-37.82262769148669, 144.9463522894542
1541360;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.811627153658335;144.96667831859045;-37.811627153658335, 144.96667831859045
1544286;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;13;14;Pole: Multiple Fixed;-37.81248573072089;144.96543511746552;-37.81248573072089, 144.96543511746552
1348408;Feature Lighting - Docklands;5;35;Inground;-37.81818010946035;144.9458763073009;-37.81818010946035, 144.9458763073009
1346559;Feature Lighting - Docklands;3;36;Parapet;-37.817955824083896;144.9507355348255;-37.817955824083896, 144.9507355348255
1543366;Feature Lighting - Melbourne Goods Railway;12;;Pole: Multiple Fixed;-37.811851823477724;144.94492397884645;-37.811851823477724, 144.94492397884645
1487830;Feature Lighting - Docklands;;;;-37.814107830517045;144.9439720644886;-37.814107830517045, 144.9439720644886
1542522;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81910539818545;144.97429134543472;-37.81910539818545, 144.97429134543472
1502954;Feature Lighting - Northbank;;;;-37.819314716795056;144.96448123919188;-37.819314716795056, 144.96448123919188
1347427;Feature Lighting - Docklands;5;70;Inground;-37.824348941045386;144.94548634941705;-37.824348941045386, 144.94548634941705
1346822;Feature Lighting - Docklands;1;18;Bollard;-37.82433137808823;144.94730865084296;-37.82433137808823, 144.94730865084296
1346979;Feature Lighting - Docklands;1;;Bridge Beam;-37.82104875695113;144.9542867439039;-37.82104875695113, 144.9542867439039
1346574;Feature Lighting - Docklands;1;;Bridge Beam;-37.82106479790127;144.9542271014015;-37.82106479790127, 144.9542271014015
1542200;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81824646128799;144.97351893918497;-37.81824646128799, 144.97351893918497
1347597;Feature Lighting - Docklands;1;;Inground;-37.81467026076062;144.94234830673756;-37.81467026076062, 144.94234830673756
1544685;Feature Lighting - Intersection of Bourke Street and Wurundjeri Way;9;;Pole: Multiple Fixed;-37.8180860421997;144.95057836172487;-37.8180860421997, 144.95057836172487
1346636;Feature Lighting - Docklands;5;70;Inground;-37.81761842279547;144.9459525521021;-37.81761842279547, 144.9459525521021
1347256;Feature Lighting - Docklands;3;21;Inground;-37.82458435904245;144.94547629833932;-37.82458435904245, 144.94547629833932
1541566;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810743890039134;144.96720671651968;-37.810743890039134, 144.96720671651968
1543711;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.8109261284001;144.96731132266524;-37.8109261284001, 144.96731132266524
1542094;Feature Lighting - Carlton Gardens South;13;70;Pole: Multiple Fixed;-37.806168713818636;144.9698460101973;-37.806168713818636, 144.9698460101973
1543751;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.810914473592796;144.96728181837383;-37.810914473592796, 144.96728181837383
1544758;Feature Lighting - Southbank Promenade between Riverside Quay and Southbank Promenade;9;;Pole: Multiple Fixed;-37.82077782170311;144.9642076983166;-37.82077782170311, 144.9642076983166
1544770;Feature Lighting -;9;;Pole: Multiple Fixed;-37.822764754168475;144.94663693100935;-37.822764754168475, 144.94663693100935
1542217;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.8184670990424;144.97371376985268;-37.8184670990424, 144.97371376985268
1542285;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81859527730908;144.97389802865493;-37.81859527730908, 144.97389802865493
1346592;Feature Lighting - Docklands;1;;Canopy;-37.817292466738856;144.95233851006654;-37.817292466738856, 144.95233851006654
1347552;Feature Lighting - Docklands;5;70;Inground;-37.81470013750584;144.9416168452145;-37.81470013750584, 144.9416168452145
1636516;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82302760365792;144.9480044183352;-37.82302760365792, 144.9480044183352
1543341;Feature Lighting -;;;;-37.82497860836636;144.9471354667663;-37.82497860836636, 144.9471354667663
1542408;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82380397001267;144.94720388703956;-37.82380397001267, 144.94720388703956
1539773;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;70;Pole: Multiple Fixed;-37.821066585236174;144.96240150715047;-37.821066585236174, 144.96240150715047
1540210;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;9;;Pole: Multiple Fixed;-37.8116015558082;144.96833674020817;-37.8116015558082, 144.96833674020817
1539267;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82407516060351;144.94739260727354;-37.82407516060351, 144.94739260727354
1347008;Feature Lighting - Docklands;3;36;Parapet;-37.81791042341679;144.9504445882332;-37.81791042341679, 144.9504445882332
1544306;Feature Lighting - Manningham Street between Church Street and Lennon Street;2;14;Pole: Multiple Fixed;-37.78673324082473;144.94202613827596;-37.78673324082473, 144.94202613827596
1540257;Feature Lighting - Flinders Street between Market Street and William Street;13;70;Pole: Multiple Fixed;-37.81960735502078;144.960283935033;-37.81960735502078, 144.960283935033
1502929;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.819430899743004;144.9652228266883;-37.819430899743004, 144.9652228266883
1540252;Feature Lighting - Intersection of Wellington Parade and Powlett Street;;;Pole: Multiple Fixed;-37.8164968936747;144.9851708113854;-37.8164968936747, 144.9851708113854
1544836;Feature Lighting - Point Park;9;;Pole: Multiple Fixed;-37.822970870484525;144.9415272474153;-37.822970870484525, 144.9415272474153
1542123;Feature Lighting - Gordon Reserve;1;;Pole: Multiple Fixed;-37.81245182675222;144.97397661208026;-37.81245182675222, 144.97397661208026
1347012;Feature Lighting - Docklands;1;;Canopy;-37.81752962007876;144.95151995811187;-37.81752962007876, 144.95151995811187
1542018;Feature Lighting - Queen Victoria Gardens;13;70;Pole: Multiple Fixed;-37.822673192308805;144.9704401194981;-37.822673192308805, 144.9704401194981
1673048;Feature Lighting - Fitzroy Gardens;9;;;-37.81207320314277;144.9799617803638;-37.81207320314277, 144.9799617803638
1346409;Feature Lighting - Docklands;;;;-37.818214779833625;144.94556764271337;-37.818214779833625, 144.94556764271337
1636499;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.822695331188385;144.94777147782685;-37.822695331188385, 144.94777147782685
1542246;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818097063157346;144.9734580880657;-37.818097063157346, 144.9734580880657
1541546;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.815561398916884;144.96710747478826;-37.815561398916884, 144.96710747478826
1544273;Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street;9;;Pole: Multiple Fixed;-37.81008382503885;144.9639318515018;-37.81008382503885, 144.9639318515018
1539188;Feature Lighting - Southbank Promenade;3;14;Stairs;-37.81998325603022;144.9670189527201;-37.81998325603022, 144.9670189527201
1540856;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82140685272857;144.96958971206033;-37.82140685272857, 144.96958971206033
1539258;Feature Lighting - Charles Grimes Bridge between Wurundjeri Way and Montague Street;13;70;Pole: Multiple Fixed;-37.824034533198315;144.94797768566167;-37.824034533198315, 144.94797768566167
1539815;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Aquitania Way;1;50;Pole: Multiple Fixed;-37.814826017449434;144.94207231880455;-37.814826017449434, 144.94207231880455
1539683;Feature Lighting - Wurundjeri Way between Batmans Hill Drive and Flinders Street;3;14;Pole: Multiple Fixed;-37.82234169125214;144.95138858986908;-37.82234169125214, 144.95138858986908
1347087;Feature Lighting - Docklands;1;;Canopy;-37.817741013966646;144.9511924217983;-37.817741013966646, 144.9511924217983
1541996;Feature Lighting - Parliament Gardens;9;;Pole: Multiple Fixed;-37.809741571431275;144.97349649666845;-37.809741571431275, 144.97349649666845
1348041;Feature Lighting - Docklands;3;21;Inground;-37.8246120122499;144.94554786707994;-37.8246120122499, 144.94554786707994
1346914;Feature Lighting - Docklands;1;150;Inground;-37.813634479527735;144.95031152568856;-37.813634479527735, 144.95031152568856
1347052;Feature Lighting - Docklands;1;4;Fender;-37.815390515820305;144.94096993643845;-37.815390515820305, 144.94096993643845
1347418;Feature Lighting - Docklands;3;36;Parapet;-37.81779085620598;144.9490633169674;-37.81779085620598, 144.9490633169674
1347118;Feature Lighting - Docklands;5;70;Inground;-37.82032483853904;144.9494291397176;-37.82032483853904, 144.9494291397176
1542888;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82359829266525;144.94728075680192;-37.82359829266525, 144.94728075680192
1539240;Feature Lighting -;9;8;Pole: Multiple Fixed;-37.824087018910284;144.94390946540423;-37.824087018910284, 144.94390946540423
1502894;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.81993740140148;144.96498534498124;-37.81993740140148, 144.96498534498124
1541535;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.8155253774457;144.96702566740493;-37.8155253774457, 144.96702566740493
1543058;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82302603464829;144.9472062056908;-37.82302603464829, 144.9472062056908
1346529;Feature Lighting - Docklands;5;70;Inground;-37.82453314402217;144.94619365618155;-37.82453314402217, 144.94619365618155
1347866;Feature Lighting - Docklands;1;;Building Facade;-37.81623255514553;144.94392707339927;-37.81623255514553, 144.94392707339927
1542474;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81914598707838;144.97438848109314;-37.81914598707838, 144.97438848109314
1543044;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82287930184621;144.94716260127487;-37.82287930184621, 144.94716260127487
1544568;Feature Lighting - Doepel Way between Docklands Drive and Newquay Promenade;9;;Pole: Multiple Fixed;-37.81535523358982;144.94050817200065;-37.81535523358982, 144.94050817200065
1541489;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82135322404956;144.9616008996779;-37.82135322404956, 144.9616008996779
1540541;Feature Lighting - Swinging Basin Lane;13;35;Pole: Multiple Fixed;-37.824549434541275;144.9434361687165;-37.824549434541275, 144.9434361687165
1543611;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822626047235;144.9464253265219;-37.822626047235, 144.9464253265219
1544382;Feature Lighting - Carlton Gardens South;13;70;Pole: Multiple Fixed;-37.805365538731515;144.97012898325858;-37.805365538731515, 144.97012898325858
1502848;Feature Lighting - Southbank Pedestrian Bridge;;35;Bridge Beam;-37.8197734767654;144.96508436526477;-37.8197734767654, 144.96508436526477
1346734;Feature Lighting - Docklands;3;36;Parapet;-37.81758016596352;144.95025331089116;-37.81758016596352, 144.95025331089116
1540577;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;13;70;Pole: Multiple Fixed;-37.82435489771598;144.94432522719805;-37.82435489771598, 144.94432522719805
1541835;Feature Lighting -;;;Pole: Multiple Fixed;-37.823623975491984;144.95203348411104;-37.823623975491984, 144.95203348411104
